t_s,i_gate_A,R_ohm,G_S,G_nv (S),G_volatile (S),drift_on
1.810100000000000042e+00,1.000000000000000036e-10,3.188982636131286199e+02,3.135796315320016348e-03,3.134055908820279623e-03,1.740406499736713957e-06,1.000000000000000000e+00
1.810205000000000064e+00,1.000000000000000036e-10,3.189241031831850250e+02,3.135542249767229311e-03,3.133875774941988993e-03,1.666474825240205096e-06,1.000000000000000000e+00
1.810315250000000153e+00,1.000000000000000036e-10,3.189511757560890146e+02,3.135276104969521131e-03,3.133686644048235860e-03,1.589460921285330247e-06,1.000000000000000000e+00
1.810431012500000048e+00,1.000000000000000036e-10,3.189795375412189173e+02,3.134997334651219540e-03,3.133488067252442142e-03,1.509267398777332723e-06,1.000000000000000000e+00
1.810552563125000125e+00,1.000000000000000036e-10,3.190092470890530763e+02,3.134705370220333340e-03,3.133279573318446202e-03,1.425796901887220694e-06,1.000000000000000000e+00
1.810680191281250018e+00,1.000000000000000036e-10,3.190403653726276048e+02,3.134399620035653415e-03,3.133060667552159395e-03,1.338952483494002442e-06,1.000000000000000000e+00
1.810814200845312527e+00,1.000000000000000036e-10,3.190729558711125833e+02,3.134079468659021431e-03,3.132830830638652555e-03,1.248638020369049350e-06,1.000000000000000000e+00
1.810954910887578206e+00,1.000000000000000036e-10,3.191070846556223728e+02,3.133744276092119158e-03,3.132589517422038668e-03,1.154758670080349696e-06,1.000000000000000000e+00
1.811102656431957003e+00,1.000000000000000036e-10,3.191428204774099981e+02,3.133393376996815218e-03,3.132336155625364479e-03,1.057221371450830464e-06,1.000000000000000000e+00
1.811257789253554851e+00,1.000000000000000036e-10,3.191802348586291487e+02,3.133026079897831100e-03,3.132070144507609691e-03,9.559353902214911501e-07,1.000000000000000000e+00
1.811420678716232580e+00,1.000000000000000036e-10,3.192194021858940687e+02,3.132641666366070207e-03,3.131790853454742389e-03,8.508129113279799498e-07,1.000000000000000000e+00
1.811591712652044217e+00,1.000000000000000036e-10,3.192603998069123463e+02,3.132239390180544761e-03,3.131497620501654412e-03,7.417696788904429102e-07,1.000000000000000000e+00
1.811771298284646337e+00,1.000000000000000036e-10,3.193033081305310361e+02,3.131818476466271140e-03,3.131189750781626906e-03,6.287256846440453195e-07,1.000000000000000000e+00
1.811959863198878695e+00,1.000000000000000036e-10,3.193482107306003286e+02,3.131378120804917484e-03,3.130866514899835820e-03,5.116059050816787864e-07,1.000000000000000000e+00
1.812157856358822539e+00,1.000000000000000036e-10,3.193951944541370267e+02,3.130917488314286998e-03,3.130527147227242252e-03,3.903410870448088493e-07,1.000000000000000000e+00
1.812365749176763741e+00,1.000000000000000036e-10,3.194443495343613790e+02,3.130435712691903311e-03,3.130170844111037839e-03,2.648685808653883094e-07,1.000000000000000000e+00
1.812584036635601858e+00,1.000000000000000036e-10,3.194957697092784201e+02,3.129931895217075242e-03,3.129796761997636657e-03,1.351332194387212412e-07,1.000000000000000000e+00
1.812813238467382071e+00,1.000000000000000036e-10,3.195495523465891665e+02,3.129405103704799122e-03,3.129404015464028622e-03,1.088240770637761913e-09,1.000000000000000000e+00
1.813053900390751094e+00,1.000000000000000036e-10,3.196057985758424707e+02,3.128854371403714998e-03,3.128991675153105969e-03,-1.373037493908094470e-07,1.000000000000000000e+00
1.813306595410288713e+00,1.000000000000000036e-10,3.196646134288771464e+02,3.128278695829096127e-03,3.128558765608380546e-03,-2.800697792845711327e-07,1.000000000000000000e+00
1.813571925180803124e+00,1.000000000000000036e-10,3.197261059897572864e+02,3.127677037520470386e-03,3.128104263003296699e-03,-4.272254828262846805e-07,1.000000000000000000e+00
1.813850521439843266e+00,1.000000000000000036e-10,3.197903895555699023e+02,3.127048318711998526e-03,3.127627092760131618e-03,-5.787740481332990113e-07,1.000000000000000000e+00
1.814143047511835416e+00,1.000000000000000036e-10,3.198575818096359740e+02,3.126391421902115306e-03,3.127126127053243398e-03,-7.347051511278783428e-07,1.000000000000000000e+00
1.814450199887427173e+00,1.000000000000000036e-10,3.199278050088762484e+02,3.125705188307266371e-03,3.126600182191197671e-03,-8.949938839312702145e-07,1.000000000000000000e+00
1.814772709881798507e+00,1.000000000000000036e-10,3.200011861872831105e+02,3.124988416182752742e-03,3.126048015872059504e-03,-1.059599689306883447e-06,1.000000000000000000e+00
1.815111345375888474e+00,1.000000000000000036e-10,3.200778573776606777e+02,3.124239858991862025e-03,3.125468324305881365e-03,-1.228465314019239013e-06,1.000000000000000000e+00
1.815466912644682962e+00,1.000000000000000036e-10,3.201579558540233847e+02,3.123458223402550329e-03,3.124859739198169051e-03,-1.401515795618768433e-06,1.000000000000000000e+00
1.815840258276917085e+00,1.000000000000000036e-10,3.202416243972709822e+02,3.122642167089012891e-03,3.124220824587823839e-03,-1.578657498810977301e-06,1.000000000000000000e+00
1.816232271190763026e+00,1.000000000000000036e-10,3.203290115869916690e+02,3.121790296313608354e-03,3.123550073532790211e-03,-1.759777219181665402e-06,1.000000000000000000e+00
1.816643884750301252e+00,1.000000000000000036e-10,3.204202721224723405e+02,3.120901163262778440e-03,3.122845904636360574e-03,-1.944741373582149902e-06,1.000000000000000000e+00
1.817076078987816423e+00,1.000000000000000036e-10,3.205155671762232714e+02,3.119973263108896493e-03,3.122106658406775207e-03,-2.133395297878841541e-06,1.000000000000000000e+00
1.817529882937207297e+00,1.000000000000000036e-10,3.206150647835301584e+02,3.119005030768502544e-03,3.121330593442476001e-03,-2.325562673973336818e-06,1.000000000000000000e+00
1.818006377084067759e+00,1.000000000000000036e-10,3.207189402717446569e+02,3.117994837326107122e-03,3.120515882435048564e-03,-2.521045108941627709e-06,1.000000000000000000e+00
1.818506695938271189e+00,1.000000000000000036e-10,3.208273767331872932e+02,3.116940986091843065e-03,3.119660607981587178e-03,-2.719621889744256371e-06,1.000000000000000000e+00
1.819032030735184824e+00,1.000000000000000036e-10,3.209405655456744739e+02,3.115841708260732451e-03,3.118762758197883133e-03,-2.921049937150590021e-06,1.000000000000000000e+00
1.819583632271944085e+00,1.000000000000000036e-10,3.210587069447749400e+02,3.114695158141308866e-03,3.117820222123523447e-03,-3.125063982214771925e-06,1.000000000000000000e+00
1.820000000000000062e+00,1.000000000000000036e-10,3.211472331454629625e+02,3.113836573354664562e-03,3.117108934485237400e-03,-3.272361130572762863e-06,1.000000000000000000e+00
1.820200500000000110e+00,0.000000000000000000e+00,3.211391416806368397e+02,3.113915029998024116e-03,3.117108873992204075e-03,-3.193843994179978778e-06,0.000000000000000000e+00
1.820411025000000071e+00,0.000000000000000000e+00,3.211307847502179698e+02,3.113996064805248359e-03,3.117108810474520340e-03,-3.112745669271950763e-06,0.000000000000000000e+00
1.820632076250000120e+00,0.000000000000000000e+00,3.211221605247025650e+02,3.114079695920189163e-03,3.117108743780953872e-03,-3.029047860764688747e-06,0.000000000000000000e+00
1.820864180062500060e+00,0.000000000000000000e+00,3.211132678776913849e+02,3.114165934684733593e-03,3.117108673752710685e-03,-2.942739067977235625e-06,0.000000000000000000e+00
1.821107889065625152e+00,0.000000000000000000e+00,3.211041064552097168e+02,3.114254784964851693e-03,3.117108600223056965e-03,-2.853815258205321816e-06,0.000000000000000000e+00
1.821363783518906487e+00,0.000000000000000000e+00,3.210946767467884797e+02,3.114346242459162164e-03,3.117108523016922251e-03,-2.762280557760229320e-06,0.000000000000000000e+00
1.821632472694851845e+00,0.000000000000000000e+00,3.210849801577807057e+02,3.114440293995070479e-03,3.117108441950483099e-03,-2.668147955412473195e-06,0.000000000000000000e+00
1.821914596329594405e+00,0.000000000000000000e+00,3.210750190822905665e+02,3.114536916818505009e-03,3.117108356830724201e-03,-2.571440012219211220e-06,0.000000000000000000e+00
1.822210826146074103e+00,0.000000000000000000e+00,3.210647969759855300e+02,3.114636077884291952e-03,3.117108267454979983e-03,-2.472189570688061260e-06,0.000000000000000000e+00
1.822521867453377853e+00,0.000000000000000000e+00,3.210543184279525235e+02,3.114737733155297991e-03,3.117108173610451480e-03,-2.370440455153451134e-06,0.000000000000000000e+00
1.822848460826046679e+00,0.000000000000000000e+00,3.210435892306452956e+02,3.114841826919572450e-03,3.117108075073699806e-03,-2.266248154127336562e-06,0.000000000000000000e+00
1.823191383867349025e+00,0.000000000000000000e+00,3.210326164468533534e+02,3.114948291135860407e-03,3.117107971610114017e-03,-2.159680474253445333e-06,0.000000000000000000e+00
1.823551453060716421e+00,0.000000000000000000e+00,3.210214084725084263e+02,3.115057044818984096e-03,3.117107862973352538e-03,-2.050818154368444420e-06,0.000000000000000000e+00
1.823929525713752220e+00,0.000000000000000000e+00,3.210099750940336776e+02,3.115167993477677144e-03,3.117107748904757256e-03,-1.939755427079903829e-06,0.000000000000000000e+00
1.824326501999439909e+00,0.000000000000000000e+00,3.209983275388362927e+02,3.115281028618487047e-03,3.117107629132736830e-03,-1.826600514249720106e-06,0.000000000000000000e+00
1.824743327099411783e+00,0.000000000000000000e+00,3.209864785174517579e+02,3.115396027330262930e-03,3.117107503372120499e-03,-1.711476041857707106e-06,0.000000000000000000e+00
1.825180993454382339e+00,0.000000000000000000e+00,3.209744422557719190e+02,3.115512851964516699e-03,3.117107371323478947e-03,-1.594519358962438077e-06,0.000000000000000000e+00
1.825640543127101445e+00,0.000000000000000000e+00,3.209622345157345080e+02,3.115631349927485208e-03,3.117107232672411757e-03,-1.475882744926716095e-06,0.000000000000000000e+00
1.826123070283456551e+00,0.000000000000000000e+00,3.209498726028237456e+02,3.115751353600013356e-03,3.117107087088798016e-03,-1.355733488784488383e-06,0.000000000000000000e+00
1.826629723797629445e+00,0.000000000000000000e+00,3.209373753587362330e+02,3.115872680401351145e-03,3.117106934226010918e-03,-1.234253824659873373e-06,0.000000000000000000e+00
1.827161709987510818e+00,0.000000000000000000e+00,3.209247631376126151e+02,3.115995133012530120e-03,3.117106773720092899e-03,-1.111640707562709441e-06,0.000000000000000000e+00
1.827720295486886304e+00,0.000000000000000000e+00,3.209120577643241745e+02,3.116118499774146299e-03,3.117106605188888283e-03,-9.881054147419520109e-07,0.000000000000000000e+00
1.828306810261230542e+00,0.000000000000000000e+00,3.208992824734453961e+02,3.116242555271997623e-03,3.117106428231133410e-03,-8.638729591359370943e-07,0.000000000000000000e+00
1.828922650774292169e+00,0.000000000000000000e+00,3.208864618277417549e+02,3.116367061122136094e-03,3.117106242425502112e-03,-7.391813033659674610e-07,0.000000000000000000e+00
1.829569283313006833e+00,0.000000000000000000e+00,3.208736216152595375e+02,3.116491766964379906e-03,3.117106047329601740e-03,-6.142803652218832644e-07,0.000000000000000000e+00
1.830248247478657220e+00,0.000000000000000000e+00,3.208607887244277208e+02,3.116616411670212246e-03,3.117105842478919749e-03,-4.894308087076603217e-07,0.000000000000000000e+00
1.830961159852590114e+00,0.000000000000000000e+00,3.208479909969655068e+02,3.116740724767255114e-03,3.117105627385718686e-03,-3.649026184634842121e-07,0.000000000000000000e+00
1.831709717845219521e+00,0.000000000000000000e+00,3.208352570588389767e+02,3.116864428078136313e-03,3.117105401537873920e-03,-2.409734597376071636e-07,0.000000000000000000e+00
1.832495703737480497e+00,0.000000000000000000e+00,3.208226161300144099e+02,3.116987237566651997e-03,3.117105164397655434e-03,-1.179268310036119505e-07,0.000000000000000000e+00
1.833320988924354467e+00,0.000000000000000000e+00,3.208100978143100406e+02,3.117108865378719583e-03,3.117104915400445864e-03,3.949978273711396442e-09,0.000000000000000000e+00
1.834187538370572135e+00,0.000000000000000000e+00,3.207977318712395913e+02,3.117229022059843108e-03,3.117104653953397825e-03,1.243681064454128640e-07,0.000000000000000000e+00
1.835097415289100642e+00,0.000000000000000000e+00,3.207855479723542089e+02,3.117347418924812288e-03,3.117104379434021844e-03,2.430394907904430341e-07,0.000000000000000000e+00
1.836052786053555597e+00,0.000000000000000000e+00,3.207735754452019705e+02,3.117463770549363470e-03,3.117104091188703605e-03,3.596793606596923507e-07,0.000000000000000000e+00
1.837055925356233299e+00,0.000000000000000000e+00,3.207618430086153012e+02,3.117577797347738464e-03,3.117103788531149205e-03,4.740088165891222547e-07,0.000000000000000000e+00
1.838109221624044887e+00,0.000000000000000000e+00,3.207503785035787587e+02,3.117689228194761141e-03,3.117103470740749740e-03,5.857574540114315579e-07,0.000000000000000000e+00
1.839215182705247198e+00,0.000000000000000000e+00,3.207392086243887093e+02,3.117797803046524520e-03,3.117103137060866537e-03,6.946659856579068550e-07,0.000000000000000000e+00
1.840376441840509525e+00,0.000000000000000000e+00,3.207283586551707799e+02,3.117903275510302500e-03,3.117102786697028768e-03,8.004888132737112577e-07,0.000000000000000000e+00
1.841595763932535101e+00,0.000000000000000000e+00,3.207178522170301562e+02,3.118005415312206582e-03,3.117102418815043043e-03,9.029964971636128554e-07,0.000000000000000000e+00
1.842876052129161835e+00,0.000000000000000000e+00,3.207077110311570323e+02,3.118104010610612230e-03,3.117102032539006279e-03,1.001978071605787025e-06,0.000000000000000000e+00
1.844220354735619960e+00,0.000000000000000000e+00,3.206979547030637150e+02,3.118198870104757318e-03,3.117101626949220997e-03,1.097243155536418137e-06,0.000000000000000000e+00
1.845631872472401014e+00,0.000000000000000000e+00,3.206886005327844487e+02,3.118289824891260983e-03,3.117101201080005237e-03,1.188623811255702113e-06,0.000000000000000000e+00
1.847113966096020965e+00,0.000000000000000000e+00,3.206796633553144602e+02,3.118376730026673621e-03,3.117100753917393177e-03,1.275976109280367894e-06,0.000000000000000000e+00
1.848670164400822102e+00,0.000000000000000000e+00,3.206711554148118353e+02,3.118459465761509296e-03,3.117100284396721703e-03,1.359181364787643229e-06,0.000000000000000000e+00
1.850304172620863108e+00,0.000000000000000000e+00,3.206630862751570703e+02,3.118537938420240605e-03,3.117099791400095542e-03,1.438147020145132041e-06,0.000000000000000000e+00
1.852019881251906197e+00,0.000000000000000000e+00,3.206554627683958074e+02,3.118612080912164762e-03,3.117099273753724462e-03,1.512807158440226176e-06,0.000000000000000000e+00
1.853821375314501418e+00,0.000000000000000000e+00,3.206482889814332680e+02,3.118681852869340573e-03,3.117098730225130367e-03,1.583122644210165087e-06,0.000000000000000000e+00
1.855712944080226467e+00,0.000000000000000000e+00,3.206415662801668987e+02,3.118747240419323177e-03,3.117098159520212148e-03,1.649080899111063250e-06,0.000000000000000000e+00
1.857699091284237713e+00,0.000000000000000000e+00,3.206352933691106273e+02,3.118808255611507912e-03,3.117097560280164374e-03,1.710695331343325842e-06,0.000000000000000000e+00
1.859704091284237748e+00,0.000000000000000000e+00,3.206296779695788928e+02,3.118862877362460484e-03,3.117096955352163887e-03,1.765922010296527506e-06,0.000000000000000000e+00
1.860000000000000098e+00,0.000000000000000000e+00,3.206289047304591691e+02,3.118870398913856090e-03,3.117096866073637042e-03,1.773532840219180951e-06,0.000000000000000000e+00
1.860100000000000087e+00,1.000000000000000036e-10,3.206527392344366376e+02,3.118638569523888519e-03,3.116932796885928114e-03,1.705772637960351123e-06,1.000000000000000000e+00
1.860205000000000108e+00,1.000000000000000036e-10,3.206777132370346521e+02,3.118395693625369749e-03,3.116760532284206832e-03,1.635161341162820994e-06,1.000000000000000000e+00
1.860315250000000198e+00,1.000000000000000036e-10,3.207038788698695271e+02,3.118141269522234880e-03,3.116579663300282285e-03,1.561606221952706682e-06,1.000000000000000000e+00
1.860431012500000092e+00,1.000000000000000036e-10,3.207312904494900749e+02,3.117874774857626926e-03,3.116389760596555581e-03,1.485014261071182881e-06,1.000000000000000000e+00
1.860552563125000169e+00,1.000000000000000036e-10,3.207600045540593783e+02,3.117595665925565040e-03,3.116190373455177826e-03,1.405292470387185873e-06,1.000000000000000000e+00
